article_id,title,company_name_raw,company_key,company_matched,company_match_method,company_match_score,published_date_raw,published_date_clean,date_status,pub_year,pub_quarter,pub_month,category_raw,category_std,revenue_raw,arr_usd,arr_status,currency_detected,summary,url,author,word_count,_source_row_number,_source_file,_loaded_at
ART0579,Cohere Raises Series D Funding Round,Cohere,Cohere,False,unmatched,50.0,2024-05-22T00:00:00Z,2024-05-22,parsed,2024,2,5,SaaS,SOFTWARE,Not disclosed,,not_disclosed,,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/579,Alex Johnson,1405.0,579,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0580,Cloudflare Raises Series D Funding Round,Cloudflare,Cloudflare,True,exact,100.0,05-15-2023,2023-05-15,parsed,2023,2,5,Analytics,DATA_ANALYTICS,$1.180B,1180000000,parsed,USD,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/580,Sam Wilson,1520.0,580,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0581,SpaceX Announces Breakthrough in Large Language Models,SpaceX,SpaceX,True,exact,100.0,2024-09-16,2024-09-16,parsed,2024,3,9,Analytics,DATA_ANALYTICS,$9520.0M,9520000000,parsed,USD,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/581,Sam Wilson,866.0,581,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0582,OpenAI Faces Regulatory Scrutiny,OpenAI,OpenAI,True,exact,100.0,03/12/2024,2024-03-12,parsed,2024,1,3,Cloud,CLOUD,"$2,250,000,000",2250000000,parsed,USD,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/582,John Smith,1875.0,582,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0583,NVIDIA CEO Discusses Future of AI,NVIDIA,NVIDIA,True,exact,100.0,15-08-2023,2023-08-15,parsed,2023,3,8,AI/ML,AI_ML,Not disclosed,,not_disclosed,,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/583,Sam Wilson,1325.0,583,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0584,Confluent Announces Breakthrough in Large Language Models,Confluent,Confluent,True,exact,100.0,13 Mar 2024,2024-03-13,parsed,2024,1,3,Cloud Computing,CLOUD,1019.0M USD,1019000000,parsed,USD,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/584,John Smith,2101.0,584,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0585,MongoDB Expands into European Market,MongoDB,MongoDB,True,exact,100.0,"June 02, 2024",2024-06-02,parsed,2024,2,6,Analytics,DATA_ANALYTICS,"€1,700,000,000",1870000000,parsed,EUR,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/585,John Smith,2923.0,585,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0586,Stripe Releases Open Source Framework,Stripe,Stripe,True,exact,100.0,2022-12-16T00:00:00Z,2022-12-16,parsed,2022,4,12,SaaS,SOFTWARE,"£1,614,173,228",2050000000,parsed,GBP,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/586,John Smith,2759.0,586,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0587,Meta AI Expands into European Market,Meta AI,Meta AI,True,exact,100.0,01-24-2024,2024-01-24,parsed,2024,1,1,Artificial Intelligence,AI_ML,"¥243,000,000,000",1620000000,parsed,JPY,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/587,Sam Wilson,2838.0,587,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0588,Microsoft Achieves Profitability Milestone,Microsoft,Microsoft,True,exact,100.0,2023-05-10,2023-05-10,parsed,2023,2,5,Cloud Computing,CLOUD,$69.825B - $77.175B,73500000000,parsed,USD,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/588,John Smith,1959.0,588,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0589,The Boring Company / SpaceX Raises Series D Funding Round,The Boring Company / SpaceX,The Boring Company / SpaceX,False,unmatched,36.36363636363637,11/14/2024,2024-11-14,parsed,2024,4,11,SaaS,SOFTWARE,$9945.0 million,9945000000,parsed,USD,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/589,Sam Wilson,769.0,589,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0590,Amazon Web Services Partners with Major Enterprise Client,Amazon Web Services,Amazon Web Services,True,exact,100.0,20-01-2022,2022-01-20,parsed,2022,1,1,InfoSec,SECURITY,$70.000B,70000000000,parsed,USD,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/590,,2291.0,590,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0591,Airbnb Raises Series D Funding Round,Airbnb,Airbnb,True,exact,100.0,23 Feb 2024,2024-02-23,parsed,2024,1,2,Cybersecurity,SECURITY,$7878.0M,7878000000,parsed,USD,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/591,,1902.0,591,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0592,Stripe Inc. Announces Breakthrough in Large Language Models,Stripe Inc.,Stripe,True,alias,100.0,"March 07, 2024",2024-03-07,parsed,2024,1,3,Big Data,DATA_ANALYTICS,"$3,536,000,000",3536000000,parsed,USD,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/592,Sam Wilson,2147.0,592,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0593,Elastic Acquires Competitor for Undisclosed Sum,Elastic,Elastic,True,exact,100.0,2024-06-26T00:00:00Z,2024-06-26,parsed,2024,2,6,Enterprise Software,SOFTWARE,$1.350 billion,1350000000,parsed,USD,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/593,John Smith,2009.0,593,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0594,DataRobot Acquires Competitor for Undisclosed Sum,DataRobot,DataRobot,True,exact,100.0,10-09-2024,2024-10-09,parsed,2024,4,10,Cybersecurity,SECURITY,407.0M USD,407000000,parsed,USD,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/594,Alex Johnson,1089.0,594,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0595,Cohere Unveils Next-Generation Platform,Cohere,Cohere,False,unmatched,50.0,2022-04-09,2022-04-09,parsed,2022,2,4,Security,SECURITY,"€42,954,545",47250000,parsed,EUR,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/595,Alex Johnson,1005.0,595,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0596,AWS Raises Series D Funding Round,AWS,Amazon Web Services,True,alias,100.0,06/17/2024,2024-06-17,parsed,2024,2,6,Enterprise Software,SOFTWARE,N/A,,missing,,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/596,Alex Johnson,2337.0,596,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0597,Anthropic Releases Open Source Framework,Anthropic,Anthropic,True,exact,100.0,20-08-2024,2024-08-20,parsed,2024,3,8,Enterprise Software,SOFTWARE,"¥132,600,000,000",884000000,parsed,JPY,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/597,Sam Wilson,2061.0,597,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0598,Snowflake Announces Breakthrough in Large Language Models,Snowflake,Snowflake,True,exact,100.0,27 May 2024,2024-05-27,parsed,2024,2,5,Finance,FINTECH,$3.032B - $3.352B,3192000000,parsed,USD,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/598,,658.0,598,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0599,Palantir Partners with Major Enterprise Client,Palantir,Palantir,True,exact,100.0,"July 06, 2024",2024-07-06,parsed,2024,3,7,Security,SECURITY,$2576.0 million,2576000000,parsed,USD,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/599,Alex Johnson,,599,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0600,Google DeepMind Expands into European Market,Google DeepMind,Google DeepMind,True,exact,100.0,2022-08-27T00:00:00Z,2022-08-27,parsed,2022,3,8,Artificial Intelligence,AI_ML,$0.710B,710000000,parsed,USD,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/600,,1878.0,600,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0601,Amazon Web Services (AWS) Reports Record Revenue Growth,Amazon Web Services (AWS),Amazon Web Services,True,alias,100.0,07-08-2024,2024-07-08,parsed,2024,3,7,SaaS,SOFTWARE,N/A,,missing,,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/601,Sam Wilson,1219.0,601,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0602,Uber Announces Breakthrough in Large Language Models,Uber,Uber,True,exact,100.0,2024-09-10,2024-09-10,parsed,2024,3,9,Analytics,DATA_ANALYTICS,"$36,380,000,000",36380000000,parsed,USD,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/602,Jane Doe,1019.0,602,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0603,Databricks Acquires Competitor for Undisclosed Sum,Databricks,Databricks,True,exact,100.0,10/16/2024,2024-10-16,parsed,2024,4,10,Cloud Services,CLOUD,$3.480 billion,3480000000,parsed,USD,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/603,,942.0,603,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0604,Cohere Releases Open Source Framework,Cohere,Cohere,False,unmatched,50.0,06-09-2024,2024-06-09,parsed,2024,2,6,Financial Technology,FINTECH,135.0M USD,135000000,parsed,USD,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/604,Sam Wilson,2698.0,604,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0605,Microsoft Azure Releases Open Source Framework,Microsoft Azure,Microsoft,True,alias,100.0,25 Feb 2024,2024-02-25,parsed,2024,1,2,Big Data,DATA_ANALYTICS,"€71,972,727,273",79170000000,parsed,EUR,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/605,John Smith,2996.0,605,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0606,Azure Faces Regulatory Scrutiny,Azure,Microsoft,True,alias,100.0,"December 02, 2024",2024-12-02,parsed,2024,4,12,Security,SECURITY,"£66,023,622,047",83850000000,parsed,GBP,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/606,John Smith,2723.0,606,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0607,Tesla Partners with Major Enterprise Client,Tesla,Tesla,True,exact,100.0,2024-03-22T00:00:00Z,2024-03-22,parsed,2024,1,3,Software,SOFTWARE,"¥14,256,000,000,000",95040000000,parsed,JPY,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/607,,2923.0,607,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0608,Scale AI CEO Discusses Future of AI,Scale AI,Scale AI,True,exact,100.0,11-24-2023,2023-11-24,parsed,2023,4,11,InfoSec,SECURITY,$722.0M - $798.0M,760000000,parsed,USD,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/608,,1471.0,608,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0609,DeepMind Achieves Profitability Milestone,DeepMind,Google DeepMind,True,alias,100.0,2024-05-27,2024-05-27,parsed,2024,2,5,Artificial Intelligence,AI_ML,$1044.0 million,1044000000,parsed,USD,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/609,Sam Wilson,1594.0,609,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0610,Cloudflare Releases Open Source Framework,Cloudflare,Cloudflare,True,exact,100.0,04/08/2024,2024-04-08,parsed,2024,2,4,AI & ML,AI_ML,$1.499B,1499000000,parsed,USD,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/610,Sam Wilson,1254.0,610,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0611,SpaceX Partners with Major Enterprise Client,SpaceX,SpaceX,True,exact,100.0,01-09-2024,2024-01-09,parsed,2024,1,1,Cloud Services,CLOUD,$9520.0M,9520000000,parsed,USD,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/611,Alex Johnson,2965.0,611,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0612,OpenAI Expands into European Market,OpenAI,OpenAI,True,exact,100.0,24 Apr 2024,2024-04-24,parsed,2024,2,4,Cloud Services,CLOUD,"$2,790,000,000",2790000000,parsed,USD,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/612,Alex Johnson,1537.0,612,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0613,NVIDIA Achieves Profitability Milestone,NVIDIA,NVIDIA,True,exact,100.0,"March 24, 2024",2024-03-24,parsed,2024,1,3,Cloud Services,CLOUD,N/A,,missing,,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/613,John Smith,2934.0,613,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0614,Google Deepmind Expands into European Market,Google Deepmind,Google DeepMind,True,exact_ci,100.0,2024-12-19T00:00:00Z,2024-12-19,parsed,2024,4,12,AI/ML,AI_ML,1215.0M USD,1215000000,parsed,USD,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/614,John Smith,1522.0,614,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0615,Confluent Reports Record Revenue Growth,Confluent,Confluent,True,exact,100.0,02-04-2023,2023-02-04,parsed,2023,1,2,Financial Technology,FINTECH,"€718,181,818",790000000,parsed,EUR,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/615,Jane Doe,1501.0,615,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0616,MongoDB CEO Discusses Future of AI,MongoDB,MongoDB,True,exact,100.0,2024-05-03,2024-05-03,parsed,2024,2,5,InfoSec,SECURITY,"£1,472,440,945",1870000000,parsed,GBP,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/616,John Smith,1816.0,616,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0617,Meta AI Research Acquires Competitor for Undisclosed Sum,Meta AI Research,Meta AI,True,alias,100.0,05/11/2024,2024-05-11,parsed,2024,2,5,Cybersecurity,SECURITY,"¥258,750,000,000",1725000000,parsed,JPY,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/617,Sam Wilson,,617,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0618,Stripe Reports Record Revenue Growth,Stripe,Stripe,True,exact,100.0,05-09-2024,2024-05-09,parsed,2024,2,5,SaaS,SOFTWARE,$3.585B - $3.963B,3774000000,parsed,USD,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/618,,2207.0,618,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0619,Facebook AI Research CEO Discusses Future of AI,Facebook AI Research,Meta AI,True,alias,100.0,21 Jun 2024,2024-06-21,parsed,2024,2,6,AI/ML,AI_ML,$1725.0 million,1725000000,parsed,USD,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/619,Alex Johnson,1106.0,619,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0620,Meta AI Raises Series D Funding Round,Meta AI,Meta AI,True,exact,100.0,"May 01, 2024",2024-05-01,parsed,2024,2,5,Software,SOFTWARE,$1.725B,1725000000,parsed,USD,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/620,Sam Wilson,1099.0,620,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0621,Nvidia Acquires Competitor for Undisclosed Sum,Nvidia,NVIDIA,True,exact_ci,100.0,2024-08-13T00:00:00Z,2024-08-13,parsed,2024,3,8,Big Data,DATA_ANALYTICS,$58500.0M,58500000000,parsed,USD,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/621,Sam Wilson,1273.0,621,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0622,Microsoft CEO Discusses Future of AI,Microsoft,Microsoft,True,exact,100.0,07-25-2024,2024-07-25,parsed,2024,3,7,Cloud Computing,CLOUD,"$82,290,000,000",82290000000,parsed,USD,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/622,Sam Wilson,2995.0,622,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0623,Amazon Web Services Launches New AI-Powered Product,Amazon Web Services,Amazon Web Services,True,exact,100.0,2024-12-20,2024-12-20,parsed,2024,4,12,InfoSec,SECURITY,$102.600 billion,102600000000,parsed,USD,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/623,Alex Johnson,1883.0,623,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0624,Hugging Face Launches New AI-Powered Product,Hugging Face,Hugging Face,False,unmatched,33.333333333333336,05/14/2024,2024-05-14,parsed,2024,2,5,Cloud Computing,CLOUD,82.0M USD,82000000,parsed,USD,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/624,Sam Wilson,2486.0,624,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0625,Airbnb Acquires Competitor for Undisclosed Sum,Airbnb,Airbnb,True,exact,100.0,18-01-2023,2023-01-18,parsed,2023,1,1,Enterprise Software,SOFTWARE,"€6,000,000,000",6600000000,parsed,EUR,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/625,Sam Wilson,2539.0,625,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0626,NVIDIA Corporation Acquires Competitor for Undisclosed Sum,NVIDIA Corporation,NVIDIA,True,alias,100.0,20 Jun 2024,2024-06-20,parsed,2024,2,6,Financial Technology,FINTECH,"£42,519,685,039",54000000000,parsed,GBP,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/626,Jane Doe,,626,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0627,xAI Partners with Major Enterprise Client,xAI,xAI,False,unmatched,44.44444444444444,"January 04, 2024",2024-01-04,parsed,2024,1,1,Data Analytics,DATA_ANALYTICS,"¥3,000,000,000",20000000,parsed,JPY,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/627,Sam Wilson,,627,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0628,Elastic Expands into European Market,Elastic,Elastic,True,exact,100.0,2023-12-27T00:00:00Z,2023-12-27,parsed,2023,4,12,AI & ML,AI_ML,$1.188B - $1.312B,1250000000,parsed,USD,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/628,Sam Wilson,863.0,628,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0629,DataRobot Faces Regulatory Scrutiny,DataRobot,DataRobot,True,exact,100.0,05-21-2024,2024-05-21,parsed,2024,2,5,Machine Learning,AI_ML,$388.0 million,388000000,parsed,USD,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/629,,784.0,629,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0630,xAI Acquires Competitor for Undisclosed Sum,xAI,xAI,False,unmatched,44.44444444444444,2024-02-19,2024-02-19,parsed,2024,1,2,AI/ML,AI_ML,,,missing,,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/630,,940.0,630,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0631,Anthropic Acquires Competitor for Undisclosed Sum,Anthropic,Anthropic,True,exact,100.0,01/09/2024,2024-01-09,parsed,2024,1,1,Artificial Intelligence,AI_ML,$602.0M,602000000,parsed,USD,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/631,John Smith,,631,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0632,Mistral AI Announces Breakthrough in Large Language Models,Mistral AI,Mistral AI,False,unmatched,70.58823529411764,12-11-2024,2024-12-11,parsed,2024,4,12,Financial Technology,FINTECH,"$260,000,000",260000000,parsed,USD,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/632,Alex Johnson,1367.0,632,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0633,Snowflake Expands into European Market,Snowflake,Snowflake,True,exact,100.0,16 Nov 2024,2024-11-16,parsed,2024,4,11,Cloud,CLOUD,$3.612 billion,3612000000,parsed,USD,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/633,Jane Doe,1539.0,633,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0634,Open AI Launches New AI-Powered Product,Open AI,OpenAI,True,alias,100.0,"June 10, 2023",2023-06-10,parsed,2023,2,6,Artificial Intelligence,AI_ML,1600.0M USD,1600000000,parsed,USD,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/634,Alex Johnson,,634,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0635,Palantir CEO Discusses Future of AI,Palantir,Palantir,True,exact,100.0,2024-12-12T00:00:00Z,2024-12-12,parsed,2024,4,12,Security,SECURITY,"€2,446,363,636",2691000000,parsed,EUR,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/635,Sam Wilson,2132.0,635,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0636,Google DeepMind Unveils Next-Generation Platform,Google DeepMind,Google DeepMind,True,exact,100.0,10-22-2023,2023-10-22,parsed,2023,4,10,Cloud Services,CLOUD,"£708,661,417",900000000,parsed,GBP,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/636,,1481.0,636,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0637,Uber Announces Breakthrough in Large Language Models,Uber,Uber,True,exact,100.0,2024-06-03,2024-06-03,parsed,2024,2,6,Finance,FINTECH,"¥5,304,000,000,000",35360000000,parsed,JPY,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/637,,1003.0,637,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0638,Databricks Partners with Major Enterprise Client,Databricks,Databricks,True,exact,100.0,07/21/2024,2024-07-21,parsed,2024,3,7,Machine Learning,AI_ML,$3.010B - $3.326B,3168000000,parsed,USD,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/638,Alex Johnson,846.0,638,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0639,OpenAI Inc. Achieves Profitability Milestone,OpenAI Inc.,OpenAI,True,alias,100.0,07-02-2023,2023-07-02,parsed,2023,3,7,Cloud Services,CLOUD,$1450.0 million,1450000000,parsed,USD,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/639,Sam Wilson,1416.0,639,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0640,Tesla Acquires Competitor for Undisclosed Sum,Tesla,Tesla,True,exact,100.0,06 Feb 2023,2023-02-06,parsed,2023,1,2,Cloud Computing,CLOUD,Not disclosed,,not_disclosed,,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/640,Alex Johnson,2914.0,640,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0641,Perplexity AI Unveils Next-Generation Platform,Perplexity AI,Perplexity AI,False,unmatched,50.0,"August 19, 2024",2024-08-19,parsed,2024,3,8,Machine Learning,AI_ML,$85.0M,85000000,parsed,USD,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/641,,2044.0,641,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0642,Scale AI CEO Discusses Future of AI,Scale AI,Scale AI,True,exact,100.0,2024-10-10T00:00:00Z,2024-10-10,parsed,2024,4,10,SaaS,SOFTWARE,"$1,307,000,000",1307000000,parsed,USD,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/642,,2916.0,642,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0643,Databricks Inc. CEO Discusses Future of AI,Databricks Inc.,Databricks,True,alias,100.0,09-05-2022,2022-09-05,parsed,2022,3,9,Security,SECURITY,$1.700 billion,1700000000,parsed,USD,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/643,John Smith,2346.0,643,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0644,Cloudflare Expands into European Market,Cloudflare,Cloudflare,True,exact,100.0,2024-12-14,2024-12-14,parsed,2024,4,12,Cloud Computing,CLOUD,1647.0M USD,1647000000,parsed,USD,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/644,Alex Johnson,2601.0,644,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0645,SpaceX Raises Series D Funding Round,SpaceX,SpaceX,True,exact,100.0,06/21/2023,2023-06-21,parsed,2023,2,6,AI/ML,AI_ML,"€6,909,090,909",7600000000,parsed,EUR,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/645,Sam Wilson,1142.0,645,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0646,Hugging Face Faces Regulatory Scrutiny,Hugging Face,Hugging Face,False,unmatched,33.333333333333336,06-04-2024,2024-06-04,parsed,2024,2,6,Data Analytics,DATA_ANALYTICS,N/A,,missing,,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/646,Alex Johnson,2174.0,646,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0647,OpenAI Launches New AI-Powered Product,OpenAI,OpenAI,True,exact,100.0,09 Jan 2024,2024-01-09,parsed,2024,1,1,SaaS,SOFTWARE,"¥337,500,000,000",2250000000,parsed,JPY,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/647,Jane Doe,1703.0,647,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0648,xAI Achieves Profitability Milestone,xAI,xAI,False,unmatched,44.44444444444444,"May 25, 2024",2024-05-25,parsed,2024,2,5,Analytics,DATA_ANALYTICS,$47.5M - $52.5M,50000000,parsed,USD,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/648,Sam Wilson,2295.0,648,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0649,NVIDIA CEO Discusses Future of AI,NVIDIA,NVIDIA,True,exact,100.0,2024-01-24T00:00:00Z,2024-01-24,parsed,2024,1,1,Data Analytics,DATA_ANALYTICS,$49500.0 million,49500000000,parsed,USD,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/649,Jane Doe,2687.0,649,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0650,Snowflake Inc. Expands into European Market,Snowflake Inc.,Snowflake,True,alias,100.0,08-05-2024,2024-08-05,parsed,2024,3,8,Cybersecurity,SECURITY,$3.388B,3388000000,parsed,USD,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/650,John Smith,911.0,650,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0651,Confluent Launches New AI-Powered Product,Confluent,Confluent,True,exact,100.0,2024-10-04,2024-10-04,parsed,2024,4,10,FinTech,FINTECH,$1156.0M,1156000000,parsed,USD,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/651,Alex Johnson,1451.0,651,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0652,MongoDB Acquires Competitor for Undisclosed Sum,MongoDB,MongoDB,True,exact,100.0,12/05/2023,2023-12-05,parsed,2023,4,12,Data Analytics,DATA_ANALYTICS,"$1,700,000,000",1700000000,parsed,USD,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/652,,1654.0,652,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0653,CloudFlare Raises Series D Funding Round,CloudFlare,Cloudflare,True,exact_ci,100.0,18-04-2024,2024-04-18,parsed,2024,2,4,Finance,FINTECH,$1.499 billion,1499000000,parsed,USD,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/653,Alex Johnson,742.0,653,tech_news.csv,2026-08-22T21:58:37.269504+00:00
